clu	intron_length	meanUnprod	intron_length_bin
clu_127887	390	0.169864450402145	<1kb
clu_127888	441	0.00962887399463807	<1kb
clu_127891	86	0.00320882037533512	<1kb
clu_127892	85	0.00326613941018767	<1kb
clu_127899	1038	0.0192067292225201	1-5kb
clu_127903	880	0.116775067024129	<1kb
clu_127904	162	0.00839957104557641	<1kb
clu_127906	337	0.126926112600536	<1kb
clu_127915	419	0.0108904825737265	<1kb
clu_127921	1914	0.00295024128686327	1-5kb
clu_12793	1901	0.012816273458445	1-5kb
clu_12794	8878	0.146766327077748	5-20kb
clu_127955	1361	0.0368758713136729	1-5kb
clu_127966	26173	0.06987581769437	20-50kb
clu_127967	2674	0.0123360589812332	1-5kb
clu_127968	3525	0.0534742627345845	1-5kb
clu_127969	6717	0.00515941018766756	5-20kb
clu_127970	1616	0.00504193029490617	1-5kb
clu_127972	1771	0.00170308310991957	1-5kb
clu_127973	2138	0.038993109919571	1-5kb
clu_127975	2058	0.00900729222520107	1-5kb
clu_127978	414	0.00138520107238606	<1kb
clu_12798	1215	0.018243672922252	1-5kb
clu_127981	1978	0.0874476407506702	1-5kb
clu_127982	1437	0.0491733780160858	1-5kb
clu_127984	8402	0.324796166219839	5-20kb
clu_128000	619	0.00182876675603217	<1kb
clu_128012	92	0.00488359249329759	<1kb
clu_128029	4578	0.00338243967828418	1-5kb
clu_128030	95	0.0113807774798928	<1kb
clu_128031	777	0.00571573726541555	<1kb
clu_128032	712	0.00278171581769437	<1kb
clu_12804	1004	0.0724556300268096	1-5kb
clu_128044	108	0.00783806970509383	<1kb
clu_128045	1657	0.0794868096514745	1-5kb
clu_128046	283	0.11789908847185	<1kb
clu_128054	91	0.00297616621983914	<1kb
clu_128057	92	0.00167997319034853	<1kb
clu_128063	155	0.0343830831099196	<1kb
clu_128065	1265	0.00064083109919571	1-5kb
clu_128066	178	0.000286193029490617	<1kb
clu_128069	613	0.0778841554959785	<1kb
clu_128077	267	0.0263896246648794	<1kb
clu_128078	629	0.0162042627345844	<1kb
clu_128080	293	0.272597801608579	<1kb
clu_128087	83	0.0127804289544236	<1kb
clu_128088	98	0.00480597855227882	<1kb
clu_128092	117	0.0491653619302949	<1kb
clu_128095	4580	0.101839008042895	1-5kb
clu_128096	794	0.00281445040214477	<1kb
clu_128100	188	0.0134473190348525	<1kb
clu_128101	209	0.0111717426273458	<1kb
clu_128103	450	0.00750638069705094	<1kb
clu_128104	112	0.00217745308310992	<1kb
clu_128106	255	0.00636217158176944	<1kb
clu_128110	442	0.0264542627345845	<1kb
clu_128111	1220	0.0363987131367292	1-5kb
clu_128112	346	0.029085254691689	<1kb
clu_128140	399	0.0645087399463807	<1kb
clu_128141	136	0.0102601608579088	<1kb
clu_128145	88	0.00431887399463807	<1kb
clu_128149	1353	0.0743689008042895	1-5kb
clu_128150	3842	0.00359292225201072	1-5kb
clu_128151	6769	0.0164913941018767	5-20kb
clu_128179	910	0.259008418230563	<1kb
clu_128183	14044	0.0258404021447721	5-20kb
clu_128185	10551	0.0348688471849866	5-20kb
clu_128190	9097	0.0196425201072386	5-20kb
clu_128197	5123	0.0242504557640751	5-20kb
clu_128200	32041	0.131961715817694	20-50kb
clu_128213	1669	0.0825796246648794	1-5kb
clu_128214	767	0.00712975871313673	<1kb
clu_128215	18448	0.0386503485254692	5-20kb
clu_128220	16509	0.00784640750670241	5-20kb
clu_128230	2246	0.00546018766756032	1-5kb
clu_128233	1191	0.00798447721179625	1-5kb
clu_128245	6868	0.126310884718499	5-20kb
clu_128259	32738	0.00340970509383378	20-50kb
clu_128260	48625	0.0545450402144772	20-50kb
clu_128265	10361	0.00438174262734584	5-20kb
clu_128269	2590	0.00327195710455764	1-5kb
clu_128274	2725	0.472608766756032	1-5kb
clu_128275	16541	0.116632600536193	5-20kb
clu_128276	1896	0.0785894101876676	1-5kb
clu_128278	14013	0.0211653351206434	5-20kb
clu_128279	42234	0.437469919571046	20-50kb
clu_128281	5242	0.0121501876675603	5-20kb
clu_128290	3204	0.0174920375335121	1-5kb
clu_128291	1803	0.0137811796246649	1-5kb
clu_128292	555	0.0204267292225201	<1kb
clu_128293	639	0.00547201072386059	<1kb
clu_128294	833	0.0101078016085791	<1kb
clu_128295	733	0.00906785522788204	<1kb
clu_128296	1751	0.00220364611260054	1-5kb
clu_128303	1299	0.182477882037534	1-5kb
clu_128306	420	0.0643465415549598	<1kb
clu_12831	39149	0.13648691689008	20-50kb
clu_128311	11779	0.00197445040214477	5-20kb
clu_128323	241	0.0530123592493298	<1kb
clu_128326	166	0.0330230026809651	<1kb
clu_128328	114	0.0174469168900804	<1kb
clu_128334	1511	0.11259254691689	1-5kb
clu_128352	237	0.00254753351206434	<1kb
clu_128354	12662	0.0211087399463807	5-20kb
clu_128359	19730	0.105206273458445	5-20kb
clu_12836	19763	0.229132841823056	5-20kb
clu_128360	26170	0.0737651474530831	20-50kb
clu_128362	2205	0.0392613404825737	1-5kb
clu_128416	5251	0.00839911528150134	5-20kb
clu_128417	4247	0.0195997855227882	1-5kb
clu_128420	923	0.00478024128686327	<1kb
clu_128421	1210	0.0119529222520107	1-5kb
clu_128428	1410	0.00335040214477212	1-5kb
clu_128429	861	0.0645258981233244	<1kb
clu_128430	93693	0.0656813941018767	>50kb
clu_128431	26783	0.00685423592493298	20-50kb
clu_128432	2551	0.288227801608579	1-5kb
clu_128436	3923	0.00225514745308311	1-5kb
clu_128439	1295	0.0723286327077748	1-5kb
clu_128441	5885	0.0173545576407507	5-20kb
clu_128443	511	0.000479758713136729	<1kb
clu_128444	1403	0.00205423592493298	1-5kb
clu_12845	723	0.0984012064343164	<1kb
clu_128450	79271	0.0182869436997319	>50kb
clu_128451	5755	0.0182780160857909	5-20kb
clu_12846	32162	0.0830787399463807	20-50kb
clu_128462	1034	0.00343117962466488	1-5kb
clu_128464	309	0.0320571313672922	<1kb
clu_128465	8700	0.109252922252011	5-20kb
clu_128469	73	0.101807024128686	<1kb
clu_128481	11028	0.0447329490616622	5-20kb
clu_128482	772	0.00995930294906166	<1kb
clu_128490	1135	0.0181282305630027	1-5kb
clu_128491	1515	0.00507300268096515	1-5kb
clu_128495	235	0.0079197855227882	<1kb
clu_128496	425	0.0166864611260054	<1kb
clu_128497	208	0.00881975871313673	<1kb
clu_128498	387	0.108359142091153	<1kb
clu_128500	2957	0.00491040214477212	1-5kb
clu_128501	578	0.00278911528150134	<1kb
clu_128502	83	0.0105768632707775	<1kb
clu_128503	278	0.00435152815013405	<1kb
clu_128506	1356	0.0124290348525469	1-5kb
clu_128508	89	0.0070116890080429	<1kb
clu_128509	4068	0.0844978284182306	1-5kb
clu_12852	159	0.0154679892761394	<1kb
clu_128521	2026	0.0280076943699732	1-5kb
clu_128525	866	0.107869034852547	<1kb
clu_128527	2231	0.0385802680965147	1-5kb
clu_12853	4544	0.198944101876676	1-5kb
clu_12854	4640	0.0243783646112601	1-5kb
clu_128548	54368	0.00621415549597855	>50kb
clu_128549	5472	0.00688597855227882	5-20kb
clu_12855	4345	0.201875361930295	1-5kb
clu_12856	9430	0.15021691689008	5-20kb
clu_128564	1962	0.0068443163538874	1-5kb
clu_128571	3678	0.00501252010723861	1-5kb
clu_128573	2461	0.00610517426273458	1-5kb
clu_128574	18126	0.00724032171581769	5-20kb
clu_128575	2232	0.00537729222520107	1-5kb
clu_12858	1523	0.0184205898123324	1-5kb
clu_12859	409	0.0118144235924933	<1kb
clu_128590	1157	0.078343163538874	1-5kb
clu_128592	795	0.0165958445040214	<1kb
clu_128593	1627	0.0951798659517426	1-5kb
clu_128594	2532	0.0277390884718499	1-5kb
clu_128595	835	0.00824632707774799	<1kb
clu_128597	6727	0.0223809651474531	5-20kb
clu_128598	7704	0.0170458981233244	5-20kb
clu_128599	413	0.00513490616621984	<1kb
clu_128607	9135	0.0113979624664879	5-20kb
clu_128608	1330	0.0194729222520107	1-5kb
clu_12861	3440	0.0340833512064343	1-5kb
clu_12862	1793	0.014853726541555	1-5kb
clu_128623	1527	0.043435764075067	1-5kb
clu_128632	9224	0.0847670509383378	5-20kb
clu_128636	60480	0.05353581769437	>50kb
clu_12864	594	0.0253154959785523	<1kb
clu_128644	5984	0.0186212868632708	5-20kb
clu_128646	4045	0.00503597855227882	1-5kb
clu_128650	4758	0.710137962466488	1-5kb
clu_128660	807	0.0168482037533512	<1kb
clu_128661	5215	0.010178418230563	5-20kb
clu_128664	1885	0.0673195174262735	1-5kb
clu_128666	1942	0.0395563806970509	1-5kb
clu_128672	2729	0.121833163538874	1-5kb
clu_128675	989	0.0047013672922252	<1kb
clu_128676	1077	0.0446985254691689	1-5kb
clu_128677	1040	0.0180254959785523	1-5kb
clu_128684	1398	0.000696327077747989	1-5kb
clu_128685	144	0.000830536193029491	<1kb
clu_12873	5907	0.0234239410187668	5-20kb
clu_128730	26399	0.0199332171581769	20-50kb
clu_128732	83	0.00309061662198391	<1kb
clu_128733	9708	0.0526881769436997	5-20kb
clu_12874	263	0.030167399463807	<1kb
clu_128744	582	0.000350482573726542	<1kb
clu_12875	4258	0.00223150134048257	1-5kb
clu_12876	5398	0.0311189544235925	5-20kb
clu_128765	10206	0.0121762198391421	5-20kb
clu_128766	1058	0.366490268096515	1-5kb
clu_128767	1924	0.00284528150134048	1-5kb
clu_128768	798	0.0095457908847185	<1kb
clu_128769	2982	0.0586415549597855	1-5kb
clu_128774	224	0.0205245844504021	<1kb
clu_12878	2400	0.0456482037533512	1-5kb
clu_128785	10728	0.00268981233243968	5-20kb
clu_128786	2675	0.0189576407506702	1-5kb
clu_128787	1901	0.023550053619303	1-5kb
clu_128788	561	0.00824723860589812	<1kb
clu_12879	3671	0.123412600536193	1-5kb
clu_128805	370	0.073104235924933	<1kb
clu_128831	12055	0.00784721179624665	5-20kb
clu_128851	3961	0.0430335656836461	1-5kb
clu_128856	1208	0.00792707774798928	1-5kb
clu_128857	1300	0.00447793565683646	1-5kb
clu_128859	2271	0.0272105361930295	1-5kb
clu_128860	676	0.0090885254691689	<1kb
clu_128862	538	0.0416685790884719	<1kb
clu_128865	450	0.00313691689008043	<1kb
clu_128867	580	0.00238935656836461	<1kb
clu_128870	1802	0.0169908847184987	1-5kb
clu_128881	1631	0.00675512064343164	1-5kb
clu_128883	4287	0.200978069705094	1-5kb
clu_128890	378	0.00250686327077748	<1kb
clu_128891	199	0.0198263806970509	<1kb
clu_128893	657	0.00943731903485255	<1kb
clu_128895	1165	0.00241949061662198	1-5kb
clu_12891	9093	0.00557702412868633	5-20kb
clu_128951	449	0.0121623860589812	<1kb
clu_128953	20145	0.00702584450402145	20-50kb
clu_128956	636	0.0117847721179625	<1kb
clu_128957	151	0.00253187667560322	<1kb
clu_128969	4012	0.0194179624664879	1-5kb
clu_128971	1459	0.00345900804289544	1-5kb
clu_128973	1787	0.0105102144772118	1-5kb
clu_128974	12408	0.0475842895442359	5-20kb
clu_128975	1984	0.0025543163538874	1-5kb
clu_128986	146	0.000268123324396783	<1kb
clu_128991	130	0.043808471849866	<1kb
clu_128996	250	0.159471501340483	<1kb
clu_128997	723	0.142294611260054	<1kb
clu_129011	2887	0.00288485254691689	1-5kb
clu_129014	713	0.000986434316353887	<1kb
clu_129015	1502	0.00701297587131367	1-5kb
clu_129016	7441	0.00793774798927614	5-20kb
clu_129017	2077	0.0184550938337802	1-5kb
clu_129018	2288	0.0205966756032172	1-5kb
clu_129020	437	0.0120468632707775	<1kb
clu_129021	6233	0.0150704825737265	5-20kb
clu_129022	310	0.0336275603217158	<1kb
clu_129030	638	0.00448777479892761	<1kb
clu_129031	179	0.021107399463807	<1kb
clu_129032	159	0.0041856836461126	<1kb
clu_129036	1363	0.0112461930294906	1-5kb
clu_129039	322	0.0887877747989276	<1kb
clu_129042	324	0.173480965147453	<1kb
clu_129046	924	0.125056246648794	<1kb
clu_129053	473	0.0256494101876676	<1kb
clu_129056	194	0.0128456568364611	<1kb
clu_129057	294	0.010772144772118	<1kb
clu_129087	1101	0.00166493297587131	1-5kb
clu_129088	96	0.00266772117962467	<1kb
clu_129089	225	0.0157869168900804	<1kb
clu_129094	4488	0.0228478820375335	1-5kb
clu_129096	1512	0.0263967828418231	1-5kb
clu_129097	874	0.00401407506702413	<1kb
clu_1291	392	0.0836250402144772	<1kb
clu_12910	6762	0.199011715817694	5-20kb
clu_129101	107	0.00878517426273458	<1kb
clu_129104	5263	0.0198877747989276	5-20kb
clu_129106	388	0.0422500804289544	<1kb
clu_129112	489	0.0085213672922252	<1kb
clu_129121	2976	0.0779695710455764	1-5kb
clu_129122	222	0.00217756032171582	<1kb
clu_129127	3057	0.132603780160858	1-5kb
clu_129128	2421	0.0611839946380697	1-5kb
clu_129129	347	0.0441811260053619	<1kb
clu_129146	13513	0.0572815013404826	5-20kb
clu_129147	6882	0.013735764075067	5-20kb
clu_129148	1162	0.0118577211796247	1-5kb
clu_129149	5630	0.00617651474530831	5-20kb
clu_129152	825	0.00630892761394102	<1kb
clu_129178	1137	0.00164986595174263	1-5kb
clu_129182	267	0.0050645308310992	<1kb
clu_129184	82	0.0634163538873995	<1kb
clu_129185	1032	0.0616034852546917	1-5kb
clu_129189	8350	0.0154492761394102	5-20kb
clu_129191	743	0.332260831099196	<1kb
clu_129192	340	0.00476225201072386	<1kb
clu_129193	1935	0.0818067024128686	1-5kb
clu_129197	212	0.00353369973190349	<1kb
clu_129199	150	0.0119743163538874	<1kb
clu_129200	144	0.00212584450402145	<1kb
clu_129211	1535	0.131528445040214	1-5kb
clu_129212	7862	0.517662868632708	5-20kb
clu_129222	5364	0.0138759785522788	5-20kb
clu_129251	27829	0.0319083109919571	20-50kb
clu_129257	6077	0.42218672922252	5-20kb
clu_129272	6812	0.0521676407506702	5-20kb
clu_129274	1278	0.104744664879357	1-5kb
clu_129280	5013	0.0853191420911528	5-20kb
clu_129283	9895	0.178745871313673	5-20kb
clu_129284	3230	0.0817813672922252	1-5kb
clu_129285	1283	0.0217272117962466	1-5kb
clu_129296	255	0.0275501072386059	<1kb
clu_129300	8696	0.128181045576407	5-20kb
clu_129302	1002	0.0274864075067024	1-5kb
clu_12931	33175	0.160356514745308	20-50kb
clu_129316	1185	0.0341212064343164	1-5kb
clu_129323	710	0.026607855227882	<1kb
clu_129327	918	0.0193741554959786	<1kb
clu_129328	102	0.00178024128686327	<1kb
clu_129332	4757	0.0101222252010724	1-5kb
clu_129338	5302	0.00769613941018767	5-20kb
clu_129351	706	0.00473209115281501	<1kb
clu_129352	3054	0.0249718230563003	1-5kb
clu_129360	416	0.0704856300268097	<1kb
clu_129419	94	0.16305509383378	<1kb
clu_129428	444	0.0109123592493298	<1kb
clu_129432	283	0.0253060857908847	<1kb
clu_129435	82	0.0229913136729223	<1kb
clu_129438	261	0.0215285254691689	<1kb
clu_129442	117	0.0285025201072386	<1kb
clu_129443	265	0.0359097050938338	<1kb
clu_129444	6733	0.312296514745308	5-20kb
clu_129445	1085	0.00911369973190349	1-5kb
clu_12946	3484	0.0130283378016086	1-5kb
clu_129468	515	0.154022064343164	<1kb
clu_12947	7023	0.0427207238605898	5-20kb
clu_129470	99	0.0127391152815013	<1kb
clu_129471	92	0.00759490616621984	<1kb
clu_129473	320	0.0050341018766756	<1kb
clu_129474	2070	0.0040842091152815	1-5kb
clu_129506	3279	0.0332472654155496	1-5kb
clu_129507	538	0.0059229490616622	<1kb
clu_129508	3798	0.11212745308311	1-5kb
clu_129514	329	0.000253083109919571	<1kb
clu_129515	1593	0.000105067024128686	1-5kb
clu_129546	2112	0.121185924932976	1-5kb
clu_129547	7279	0.0506747989276139	5-20kb
clu_129552	1329	0.0162618766756032	1-5kb
clu_129562	42386	0.655975844504021	20-50kb
clu_129563	67143	0.00682152815013405	>50kb
clu_129564	24795	0.0147283378016086	20-50kb
clu_129568	1919	0.00993388739946381	1-5kb
clu_129579	2142	0.0357891689008043	1-5kb
clu_129581	6529	0.0814295442359249	5-20kb
clu_129589	3773	0.00531083109919571	1-5kb
clu_129604	2452	0.0186819839142091	1-5kb
clu_129610	261	0.0093072654155496	<1kb
clu_129626	1979	0.0299235656836461	1-5kb
clu_129627	20521	0.0224282573726542	20-50kb
clu_129631	1447	0.138181554959786	1-5kb
clu_129632	4462	0.0273625201072386	1-5kb
clu_129633	1032	0.00596069705093834	1-5kb
clu_129645	13914	0.00893324396782842	5-20kb
clu_129646	6153	0.0245143163538874	5-20kb
clu_129647	5649	0.0224902680965147	5-20kb
clu_129658	25515	0.0777694101876676	20-50kb
clu_129662	34027	0.0248255495978552	20-50kb
clu_129665	2346	0.454861957104558	1-5kb
clu_129666	23482	0.0142574530831099	20-50kb
clu_129667	4080	0.0050356836461126	1-5kb
clu_129668	808	0.0318943163538874	<1kb
clu_129670	1833	0.0684941018766756	1-5kb
clu_129674	3976	0.0387741286863271	1-5kb
clu_1297	1294	0.00483686327077748	1-5kb
clu_12973	2466	0.000997345844504021	1-5kb
clu_129732	3170	0.00558581769436997	1-5kb
clu_129733	1672	0.00414638069705094	1-5kb
clu_129737	14705	0.00990638069705094	5-20kb
clu_129740	689	0.0095044235924933	<1kb
clu_129741	379	0.00927646112600536	<1kb
clu_129747	842	0.0279527613941019	<1kb
clu_129748	4453	0.0279155764075067	1-5kb
clu_129756	81	0.000357211796246649	<1kb
clu_129766	2364	0.023020563002681	1-5kb
clu_129767	1965	0.0231912868632708	1-5kb
clu_129770	1498	0.0830542091152815	1-5kb
clu_129771	108	0.00911396782841823	<1kb
clu_12978	3054	0.0110419034852547	1-5kb
clu_129788	9450	0.0216913404825737	5-20kb
clu_129789	11482	0.417416353887399	5-20kb
clu_12979	35302	0.34070327077748	20-50kb
clu_1298	1450	0.0657333243967828	1-5kb
clu_129817	154	0.00260702412868633	<1kb
clu_129818	576	0.0169512064343164	<1kb
clu_129822	27602	0.0246054691689008	20-50kb
clu_129825	535	0.0241860321715818	<1kb
clu_129826	9623	0.0116863806970509	5-20kb
clu_129828	5526	0.00660150134048257	5-20kb
clu_129832	6293	0.00352624664879357	5-20kb
clu_129833	11234	0.00582630026809652	5-20kb
clu_129846	323	0.0205423324396783	<1kb
clu_129850	14539	0.100264235924933	5-20kb
clu_129851	6166	0.124379731903485	5-20kb
clu_129865	9405	0.0354116890080429	5-20kb
clu_129875	3939	0.288939329758713	1-5kb
clu_129876	3122	0.13324072386059	1-5kb
clu_129881	1099	0.0102599195710456	1-5kb
clu_129882	473	0.00699621983914209	<1kb
clu_1299	234	0.00389300268096515	<1kb
clu_129903	1890	0.12777890080429	1-5kb
clu_129909	1824	0.306995227882038	1-5kb
clu_12991	13757	0.00397868632707775	5-20kb
clu_129910	3758	0.00278134048257373	1-5kb
clu_129918	3415	0.0134224932975871	1-5kb
clu_129927	4205	0.00390967828418231	1-5kb
clu_129928	2585	0.0203572654155496	1-5kb
clu_129937	3153	0.0326034584450402	1-5kb
clu_12994	4595	0.00958887399463807	1-5kb
clu_129942	6796	0.0122233243967828	5-20kb
clu_129943	221	0.0373375335120643	<1kb
clu_129944	5182	0.0620887131367292	5-20kb
clu_129945	1478	0.0038843163538874	1-5kb
clu_129946	311	0.0190172386058981	<1kb
clu_129954	1505	0.00771297587131367	1-5kb
clu_129958	573	0.0721429758713137	<1kb
clu_129960	710	0.0688430831099196	<1kb
clu_129964	582	0.00476817694369973	<1kb
clu_129968	1339	0.0111037533512064	1-5kb
clu_130047	3190	0.00796678284182306	1-5kb
clu_130049	436	0.0139797319034853	<1kb
clu_130050	1193	0.0470653351206434	1-5kb
clu_130089	24775	0.848031501340483	20-50kb
clu_130090	2142	0.0267725201072386	1-5kb
clu_130091	166	0.0322822252010724	<1kb
clu_130092	547	0.00595463806970509	<1kb
clu_130093	1290	0.0244428418230563	1-5kb
clu_130094	576	0.032836890080429	<1kb
clu_130098	5181	0.00825243967828418	5-20kb
clu_130118	77	0.00623804289544236	<1kb
clu_130122	904	0.0308441554959786	<1kb
clu_130123	865	0.0255305898123324	<1kb
clu_130125	9580	0.0263201340482574	5-20kb
clu_130126	13298	0.092743726541555	5-20kb
clu_130131	1538	0.0713570241286863	1-5kb
clu_130133	228	0.00538351206434316	<1kb
clu_130134	2108	0.00189667560321716	1-5kb
clu_130135	2896	0.0024473726541555	1-5kb
clu_130142	81710	0.0261338873994638	>50kb
clu_130147	263	0.000236541554959786	<1kb
clu_13015	8157	0.0130858981233244	5-20kb
clu_130153	26436	0.303941689008043	20-50kb
clu_13016	4229	0.00662471849865952	1-5kb
clu_130164	429	0.00517042895442359	<1kb
clu_130169	393	0.012396273458445	<1kb
clu_130171	2225	0.0630089008042895	1-5kb
clu_130172	160	0.013937399463807	<1kb
clu_130173	94	0.020546890080429	<1kb
clu_130174	1593	0.0841465683646113	1-5kb
clu_130178	2101	0.000720026809651475	1-5kb
clu_130181	6683	0.00739954423592493	5-20kb
clu_130187	2712	0.00654209115281501	1-5kb
clu_130188	4518	0.0108157908847185	1-5kb
clu_130189	4385	0.0267733780160858	1-5kb
clu_130202	165	0.03813581769437	<1kb
clu_130205	956	0.168830991957105	<1kb
clu_130207	586	0.0942931367292225	<1kb
clu_13021	469	0.000882868632707775	<1kb
clu_130243	2671	0.0764775871313673	1-5kb
clu_130245	903	0.00501729222520107	<1kb
clu_130249	2892	0.0281797050938338	1-5kb
clu_13025	960	0.0224288203753351	<1kb
clu_130252	659	0.00484067024128686	<1kb
clu_13026	943	0.00129375335120643	<1kb
clu_130262	394	0.00440174262734584	<1kb
clu_130263	1288	0.00796621983914209	1-5kb
clu_130264	352	0.002041581769437	<1kb
clu_130271	3194	0.05258418230563	1-5kb
clu_130273	2006	0.0114439410187668	1-5kb
clu_130279	798	0.0111901072386059	<1kb
clu_13028	14376	0.00357646112600536	5-20kb
clu_130280	1823	0.00889131367292225	1-5kb
clu_130282	1251	0.00711530831099196	1-5kb
clu_130285	1274	0.0289959785522788	1-5kb
clu_13029	94346	0.0111375067024129	>50kb
clu_130291	17934	0.0148924128686327	5-20kb
clu_130296	6571	0.0348124664879357	5-20kb
clu_130297	891	0.0245186327077748	<1kb
clu_130299	14945	0.015536890080429	5-20kb
clu_130300	15015	0.0352695978552279	5-20kb
clu_13031	12290	0.0415495978552279	5-20kb
clu_130324	1308	0.12115672922252	1-5kb
clu_130343	4900	0.54498509383378	1-5kb
clu_130345	828	0.0449438337801609	<1kb
clu_130346	2362	0.0473703485254692	1-5kb
clu_130347	1290	0.0117739946380697	1-5kb
clu_130352	849	0.00980860589812332	<1kb
clu_130353	1354	0.00240638069705094	1-5kb
clu_130356	357	0.00364257372654155	<1kb
clu_130364	2433	0.186797211796247	1-5kb
clu_130365	292	0.0113469973190349	<1kb
clu_130366	1969	0.0286096246648794	1-5kb
clu_13038	659	0.0129474262734584	<1kb
clu_130390	4314	0.00362951742627346	1-5kb
clu_130405	409	0.0268886863270777	<1kb
clu_130406	429	0.0111301072386059	<1kb
clu_13041	1695	0.0608653887399464	1-5kb
clu_130410	430	0.049745308310992	<1kb
clu_13042	1648	0.0676777479892761	1-5kb
clu_130428	4054	0.0173516890080429	1-5kb
clu_130431	2267	0.291844879356568	1-5kb
clu_130437	3667	0.0245571313672922	1-5kb
clu_130438	2504	0.0615924396782842	1-5kb
