Gene_name	medUPratio	meanrpkm	rpkm_bin
TRIM22	0.00778	4.31155633467189	Q4
TRIM24	0.00292	0.295034046117928	Q2
TRIM25	0.01616	0.4703306152707	Q2
TRIM26	0.0017	1.30655614575368	Q3
TRIM27	0.00412	2.65086842567793	Q4
TRIM28	0.00027	77.5613104716333	Q5 - highly expressed
TRIM37	0.00477	0.291877736640016	Q2
TRIM38	0.01719	0.908114419350923	Q3
TRIM39	0.01299	0.423792946704096	Q2
TRIM4	0.0117	0.27570455574122	Q2
TRIM41	0.02632	1.07890503885176	Q3
TRIM44	0.00228	0.15989406528088	Q1 - lowly expressed
TRIM5	0.01466	0.096662257637347	Q1 - lowly expressed
TRIM6-TRIM34	0.01299	0.431823034542459	Q2
TRIM61	0.01961	0.110871716088867	Q1 - lowly expressed
TRIM65	0.01389	0.310128068316778	Q2
TRIM66	0.01852	0.1447812421359	Q1 - lowly expressed
TRIM69	0.30858	0.631700373017891	Q3
TRIM73	0.94444	0.0882479630173887	Q1 - lowly expressed
TRIM8	0.01013	2.02875087182856	Q4
TRIO	0.01422	0.367982910523744	Q2
TRIP10	0.00108	8.70022781520061	Q5 - highly expressed
TRIP11	0.00476	0.40173874953323	Q2
TRIP12	0.00045	2.36606720893722	Q4
TRIP13	0.00461	1.50906715649533	Q4
TRIP4	0.00968	0.449359624541364	Q2
TRIR	0.00589	12.0179508097673	Q5 - highly expressed
TRIT1	0.00385	0.783999365983325	Q3
TRMT1	0.01382	5.77745659838473	Q5 - highly expressed
TRMT10B	0.03509	0.277180769818452	Q2
TRMT11	0.02896	0.209386761333203	Q1 - lowly expressed
TRMT13	0.01467	0.822749569912855	Q3
TRMT1L	0.00286	1.32354202371805	Q3
TRMT2A	0.00708	6.4341986463521	Q5 - highly expressed
TRMT44	0.02564	0.184222844488417	Q1 - lowly expressed
TRMT6	0.00658	2.10327178412443	Q4
TRMT61B	0.05851	0.579688686725762	Q2
TRMU	0.11524	1.13987904440757	Q3
TRNAU1AP	0.04587	1.58563769983772	Q4
TRNT1	0.02691	0.768758048121593	Q3
TROAP	0.00528	3.92352707488247	Q4
TRPC4AP	0.00509	1.43216827773674	Q3
TRPM2	0.02655	0.1115690587619	Q1 - lowly expressed
TRPM7	0.00641	0.720096416653696	Q3
TRPT1	0.008	16.8956792746912	Q5 - highly expressed
TRPV2	0.00421	6.36340832220773	Q5 - highly expressed
TRRAP	0.01311	0.799786792284924	Q3
TSC2	0.00112	1.79894424754317	Q4
TSC22D1	0.33333	0.00505268407274153	Q1 - lowly expressed
TSC22D2	0.08824	0.0617002656292558	Q1 - lowly expressed
TSC22D4	0.0132	2.53873775470376	Q4
TSEN15	0.00673	0.273535109914998	Q2
TSG101	0.00616	1.43065921703427	Q3
TSGA10	0.09091	0.0192873259155147	Q1 - lowly expressed
TSNARE1	0.0202	0.037943428429222	Q1 - lowly expressed
TSNAX	0.01855	0.800119967435363	Q3
TSPAN10	0.5	0.0156659407847331	Q1 - lowly expressed
TSPAN12	0.08527	0.205128033054373	Q1 - lowly expressed
TSPAN31	0.00515	2.05236349983423	Q4
TSPAN33	0.00444	6.52166292048609	Q5 - highly expressed
TSPYL4	1	0.0621323350484152	Q1 - lowly expressed
TSR1	0.00336	8.58724247677373	Q5 - highly expressed
TSR3	0.01133	16.3928965518047	Q5 - highly expressed
TSTD2	0.00806	0.249330676571594	Q2
TTC12	0.01163	0.260435207579615	Q2
TTC13	0.0217	0.425518529106287	Q2
TTC14	0.02367	1.1369770027171	Q3
TTC17	0.00594	0.568638415538242	Q2
TTC19	0.01147	0.535051791584776	Q2
TTC21A	0.02381	0.14224398066856	Q1 - lowly expressed
TTC21B	0.00385	0.355106505116197	Q2
TTC23	0.00971	0.0577767909579288	Q1 - lowly expressed
TTC27	0.00471	0.319666977674695	Q2
TTC3	0.00493	1.61617335640022	Q4
TTC31	0.01238	2.22125437208834	Q4
TTC32	0.08696	0.703543312241803	Q3
TTC33	0.00962	0.0334978350042035	Q1 - lowly expressed
TTC38	0.10394	0.745606541337448	Q3
TTC39C	0.00647	0.214610123872308	Q2
TTC4	0.00508	1.27162916200882	Q3
TTC7A	0.01287	0.52308230114393	Q2
TTC9	0.00794	0.341108400025715	Q2
TTC9C	0.04828	1.72239697896875	Q4
TTF1	0.01484	0.854776740914409	Q3
TTF2	0.01093	2.2429776352804	Q4
TTI1	0.00662	0.398737860255656	Q2
TTK	0.00075	1.87773297153741	Q4
TTL	0.08871	0.0964305914432515	Q1 - lowly expressed
TTLL12	0.00113	4.0885548717321	Q4
TTLL4	0.00349	0.847970622565734	Q3
TTLL5	0.0217	0.134708496968227	Q1 - lowly expressed
TUBA1A	0.01081	2.90169435693063	Q4
TUBA8	0.01282	0.340795021913016	Q2
TUBB4B	0.00062	35.3569184004953	Q5 - highly expressed
TUBD1	0.02174	0.171902380787057	Q1 - lowly expressed
TUBE1	0.01342	0.74830153204117	Q3
TUBG2	0.03333	1.58801124340052	Q4
TUBGCP2	0.00524	2.24585760072583	Q4
TUBGCP3	0.00441	0.51619658533686	Q2
TUBGCP4	0.01235	1.04129990497053	Q3
TUBGCP5	0.00409	0.526550879347832	Q2
TUBGCP6	0.00493	1.34067217586478	Q3
TUFM	0.00122	83.9972541239271	Q5 - highly expressed
TUG1	0.47059	0.587341457235855	Q2
TULP3	0.01714	0.27518020072966	Q2
TULP4	0.04	0.0156621707017247	Q1 - lowly expressed
TUSC2	0.04785	1.76859238955202	Q4
TUT1	0.00173	1.69751055653078	Q4
TUT4	0.00693	0.313995354091779	Q2
TUT7	0.0179	1.17288346381969	Q3
TVP23A	0.00735	0.22620922881596	Q2
TWF1	0.00877	0.865821607588884	Q3
TWSG1	0.02062	0.168744971950856	Q1 - lowly expressed
TXLNA	0.00729	3.42723795639504	Q4
TXN	0.00061	53.7627424479535	Q5 - highly expressed
TXN2	0.01879	5.74486505382165	Q5 - highly expressed
TXNDC11	0.02151	1.39749391563794	Q3
TXNDC15	0.00535	0.827861128190885	Q3
TXNDC16	0.01562	0.0786692027570961	Q1 - lowly expressed
TXNDC5	0.00214	9.24202419911994	Q5 - highly expressed
TXNDC9	0.00719	1.10987325538029	Q3
TXNL1	0.00625	2.80265206236325	Q4
TXNL4A	0.03717	1.10482931260872	Q3
TXNL4B	0.02256	0.162343585003933	Q1 - lowly expressed
TXNRD1	0.00174	0.605248910729625	Q3
TYK2	0.00799	6.80260847231932	Q5 - highly expressed
TYMP	0.0049	12.4495377686608	Q5 - highly expressed
TYMS	0.00092	22.0487326275104	Q5 - highly expressed
TYSND1	0.048	0.989313783195968	Q3
TYW3	0.00758	1.35450626049431	Q3
TYW5	0.13095	0.309577363732561	Q2
U2AF1	0.00047	10.7991563897957	Q5 - highly expressed
U2AF1L4	0.0365	4.03683788307317	Q4
U2AF2	0.00397	14.2641180721764	Q5 - highly expressed
U2SURP	0.00159	2.64508183427214	Q4
UBA2	0.00362	6.08927185679337	Q5 - highly expressed
UBA3	0.00207	5.56830607465624	Q5 - highly expressed
UBA5	0.00424	3.43319741146717	Q4
UBA52	0.00026	272.657943608959	Q5 - highly expressed
UBA6	0.00374	1.22571185154149	Q3
UBA7	0.00726	17.7276256243252	Q5 - highly expressed
UBAC2	0.0199	0.0994545900250124	Q1 - lowly expressed
UBAP1	0.0037	0.357782119011777	Q2
UBAP2	0.00874	0.881647306223128	Q3
UBAP2L	0.00946	6.39051850974593	Q5 - highly expressed
UBB	0.00047	218.198734428208	Q5 - highly expressed
UBC	0.13469	18.7962042006935	Q5 - highly expressed
UBE2B	0.00265	3.26144248889926	Q4
UBE2D2	0.00121	1.90146508797892	Q4
UBE2D3	0.00237	4.33809053882235	Q5 - highly expressed
UBE2D4	0.05085	0.331829047430013	Q2
UBE2E1	0.00734	1.7725134883652	Q4
UBE2E3	0.00175	0.433863512647139	Q2
UBE2F	0.01472	0.56827047946891	Q2
UBE2G1	0.01282	0.521409261624025	Q2
UBE2I	0.00034	11.7275923933258	Q5 - highly expressed
UBE2J1	0.00581	7.72626179448158	Q5 - highly expressed
UBE2J2	0.00516	2.4571355258293	Q4
UBE2K	0.00403	1.22938855681088	Q3
UBE2L3	0.00361	1.59830338149151	Q4
UBE2M	0.00069	41.1857866282132	Q5 - highly expressed
UBE2Q1	0.00198	16.4944588717276	Q5 - highly expressed
UBE2Q2	0.0094	0.628674314255252	Q3
UBE2R2	0.01526	0.574119472577388	Q2
UBE2T	0.00611	6.68975875959981	Q5 - highly expressed
UBE2V1	0.00881	2.58290468696533	Q4
UBE2V2	0.01181	0.542485321538898	Q2
UBE2W	0.01316	0.086390130034811	Q1 - lowly expressed
UBE2Z	0.00966	3.23946937964878	Q4
UBE3B	0.00767	0.677361126587698	Q3
UBE3C	0.00321	0.80407039792274	Q3
UBE3D	0.00952	0.031324382875809	Q1 - lowly expressed
UBE4A	0.00432	1.29514784906451	Q3
UBE4B	0.00485	0.528297434079908	Q2
UBFD1	0.03364	1.21617609318516	Q3
UBL7	0.00216	7.37854097617361	Q5 - highly expressed
UBN1	0.00461	1.00083623861069	Q3
UBP1	0.01595	1.34952702873488	Q3
UBQLN1	0.00234	2.23249808393776	Q4
UBQLN4	0.00602	1.37779574391559	Q3
UBR1	0.00083	0.355605217768946	Q2
UBR2	0.00416	0.759715995681121	Q3
UBR3	0.00485	0.184662051320514	Q1 - lowly expressed
UBR4	0.00298	3.00454577279704	Q4
UBR5	0.00596	3.12505717360918	Q4
UBR7	0.00323	3.77596567480097	Q4
UBTF	0.00291	10.651286020245	Q5 - highly expressed
UBXN1	0.0028	88.6945124984295	Q5 - highly expressed
UBXN2A	0.01987	0.17741025231994	Q1 - lowly expressed
UBXN2B	0.0375	0.213807482826199	Q2
UBXN4	0.00399	2.57521686172065	Q4
UBXN6	0.0024	5.07451022032883	Q5 - highly expressed
UBXN7	0.01064	0.289211506691645	Q2
UBXN8	0.01	0.228469654310823	Q2
UCHL3	0.00698	1.14838630901647	Q3
UCHL5	0.00148	2.39613258012732	Q4
UCK1	0.0146	1.90708881333648	Q4
UCK2	0.0028	0.878805276617419	Q3
UCKL1	0.00301	2.58912617337278	Q4
UCP2	0.00052	21.1522399865203	Q5 - highly expressed
UEVLD	0.00606	0.236985427432314	Q2
UFC1	0.02102	19.093535151165	Q5 - highly expressed
UFD1	0.00552	4.61278698736626	Q5 - highly expressed
UFSP2	0.00166	2.09143618126368	Q4
UGCG	0.01729	1.07095888843342	Q3
UGGT1	0.03039	0.823606617727745	Q3
UGGT2	0.01949	0.0946410176548041	Q1 - lowly expressed
UGP2	0.00379	2.05361852809964	Q4
UGT2B17	0.01084	0.331351486271773	Q2
UHRF2	0.06236	0.642087269320377	Q3
UIMC1	0.00734	0.553974816194192	Q2
ULK3	0.01667	3.82461648526752	Q4
UMAD1	0.13158	0.0100365501946893	Q1 - lowly expressed
UMPS	0.0122	1.78148574436949	Q4
UNC119B	0.00735	0.916944531484845	Q3
UNC13D	0.00143	8.34388625149839	Q5 - highly expressed
UNC45A	0.00388	3.65092366398055	Q4
UNC50	0.0161	2.70174712575337	Q4
UNC5CL	0.0303	0.0673779993518458	Q1 - lowly expressed
UNC93B1	0.00164	4.80085980323374	Q5 - highly expressed
UNK	0.16567	0.76847998037041	Q3
UNKL	0.05208	0.0991723221941182	Q1 - lowly expressed
UPB1	0.17544	0.243900329837888	Q2
UPF2	0.00114	0.595433800606945	Q2
UPF3A	0.04082	1.28573394737352	Q3
UPK2	0.4	0.0677084434143111	Q1 - lowly expressed
UPK3BL1	0.00855	3.48028445347389	Q4
UPP1	0.0521	0.530828084722668	Q2
UQCC1	0.00362	0.409570164376568	Q2
UQCC2	0.0083	2.64449853627639	Q4
UQCR11	0.00086	6.44260424871252	Q5 - highly expressed
UQCRC1	0.00177	25.2377837500233	Q5 - highly expressed
UQCRC2	0.0021	18.2312921728614	Q5 - highly expressed
UQCRH	0.04383	28.2426414987744	Q5 - highly expressed
UQCRQ	0.0036	32.5241936936893	Q5 - highly expressed
URB1	0.0011	0.671451189523143	Q3
URB2	0.00719	0.384122503919682	Q2
URI1	0.00102	0.784082608867348	Q3
URM1	0.0019	2.31980253262526	Q4
UROD	0.00375	15.7838864655131	Q5 - highly expressed
UROS	0.00901	1.74072659359047	Q4
USF1	0.00118	8.54270527063812	Q5 - highly expressed
USF2	0.00182	16.1044920812151	Q5 - highly expressed
USO1	0.00104	2.02294225681468	Q4
USP1	0.00347	3.207296535554	Q4
USP10	0.00535	1.35326584149744	Q3
USP12	0.00925	0.420469823709065	Q2
USP14	0.00042	2.31017398630603	Q4
USP15	0.01276	0.789701285094393	Q3
USP16	0.00542	3.16470411104115	Q4
USP18	0.01473	2.63762824726959	Q4
USP19	0.00446	7.77075011974202	Q5 - highly expressed
USP21	0.00865	4.69060455690148	Q5 - highly expressed
USP24	0.00151	0.610862323092301	Q3
USP25	0.01006	0.420640021686478	Q2
USP28	0.01134	0.629874029754646	Q3
USP3	0.02026	0.752380638806069	Q3
USP31	0.0102	0.0672751197003274	Q1 - lowly expressed
USP32	0.00278	0.337324473107164	Q2
USP33	0.00317	0.865411687922698	Q3
USP34	0.00306	0.855704576574432	Q3
USP35	0.03846	0.135601433107132	Q1 - lowly expressed
USP36	0.00512	0.855300903289503	Q3
USP37	0.02075	0.188597669778605	Q1 - lowly expressed
USP39	0.00713	2.20708847626698	Q4
USP4	0.01224	2.53808036728216	Q4
USP40	0.00521	0.315636344541448	Q2
USP42	0.00283	0.300244026641795	Q2
USP45	0.02294	0.146815829192261	Q1 - lowly expressed
USP46	0.01342	0.109623491096559	Q1 - lowly expressed
USP47	0.00198	0.858924591811714	Q3
USP48	0.00333	2.88468262803758	Q4
USP5	0.00103	11.2290496511005	Q5 - highly expressed
USP7	0.00085	5.25515345321142	Q5 - highly expressed
USP8	0.0011	0.54071562481382	Q2
USPL1	0.01156	0.205409011152671	Q1 - lowly expressed
UST	0.06437	0.0235602686874075	Q1 - lowly expressed
UTP11	0.00077	3.98790999309328	Q4
UTP18	0.00049	3.29229814655216	Q4
UTP4	0.00156	1.4073837421909	Q3
UTP6	0.00227	3.55478089777037	Q4
UTRN	0.00078	0.149048659094508	Q1 - lowly expressed
UVRAG	0.00818	0.179709445717666	Q1 - lowly expressed
UVSSA	0.01538	0.114367210416554	Q1 - lowly expressed
UXS1	0.00484	0.512387768616676	Q2
VAC14	0.00257	0.473789456127763	Q2
VAMP4	0.05435	0.198603298084162	Q1 - lowly expressed
VAMP8	0.00628	3.4292747010589	Q4
VAPA	0.00242	2.58371007055959	Q4
VAPB	0.00565	0.27456626145344	Q2
VARS1	0.00391	13.0301630656522	Q5 - highly expressed
VARS2	0.00345	8.69966480314625	Q5 - highly expressed
VASH2	0.07192	0.25353530380164	Q2
VASP	0.00111	13.8527636801525	Q5 - highly expressed
VAV1	0.00265	1.95034384831663	Q4
VAV2	0.00106	0.502625729890927	Q2
VCP	0.00023	29.8699319509531	Q5 - highly expressed
VCPKMT	0.11111	0.588319110757838	Q2
VDAC1	0.00142	17.0557875566142	Q5 - highly expressed
VDAC2	0.01576	17.1865716250568	Q5 - highly expressed
VDAC3	7e-04	21.1369912334093	Q5 - highly expressed
VEGFB	0.00422	9.59485233101183	Q5 - highly expressed
VEZT	0.0379	0.674498738934443	Q3
VILL	0.00926	0.609150749939819	Q3
VIM	6e-05	78.2704137502529	Q5 - highly expressed
VIPAS39	0.00405	2.04471251799667	Q4
VIRMA	0.0034	1.33274623834225	Q3
VLDLR	0.00254	0.530607234600839	Q2
VMP1	0.01413	0.510672914772208	Q2
VNN2	0.04147	0.819067823030817	Q3
VOPP1	0.00602	0.314252739604501	Q2
VPS11	0.00324	3.03159254469715	Q4
VPS13A	0.0025	0.420876095326826	Q2
VPS13B	0.00459	0.0445807682187826	Q1 - lowly expressed
VPS13C	0.00226	0.689675738274266	Q3
VPS13D	0.0065	0.144925562505577	Q1 - lowly expressed
VPS16	0.00123	3.46618521286107	Q4
VPS26A	0.00265	0.926341362794908	Q3
VPS26B	0.00461	0.530674322547455	Q2
VPS26C	0.00826	0.860424668295575	Q3
VPS28	0.0062	19.1736470024114	Q5 - highly expressed
VPS29	0.00979	5.68929527679558	Q5 - highly expressed
VPS33B	0.00467	2.53539358490777	Q4
VPS35	0.00376	5.09357372803139	Q5 - highly expressed
VPS35L	0.00088	0.521870116705716	Q2
VPS36	0.02046	0.924942684095044	Q3
VPS37A	0.00955	0.755616931135061	Q3
VPS37B	0.03871	0.307644643733049	Q2
VPS39	0.00288	1.8375430259737	Q4
VPS41	0.00498	0.502028248705082	Q2
VPS45	0.00511	0.512504617014645	Q2
VPS4A	0.00281	5.84327228010192	Q5 - highly expressed
VPS4B	0.00568	1.3723418673734	Q3
VPS50	0.00193	0.267695851438636	Q2
VPS51	0.0021	4.55598427872834	Q5 - highly expressed
VPS52	0.00171	2.51675266943257	Q4
VPS54	0.00996	0.284870814728598	Q2
VPS8	0.00641	0.201479005803632	Q1 - lowly expressed
VRK1	0.00054	0.820971885326553	Q3
VRK2	0.00175	0.388249026185175	Q2
VSIG10	0.76923	0.0152483993535338	Q1 - lowly expressed
VTI1A	0.08065	0.0459149117542104	Q1 - lowly expressed
VTI1B	0.01558	2.17859018692592	Q4
VWA8	0.00075	0.180335909460044	Q1 - lowly expressed
VWCE	0.0315	0.280722868288006	Q2
WAC	0.03103	1.67333757042132	Q4
WAPL	0.0129	1.22524678395958	Q3
WARS1	0.00043	9.79454511888667	Q5 - highly expressed
WARS2	0.01818	0.109527966556962	Q1 - lowly expressed
WASF2	0.00063	0.904891564449392	Q3
WASHC2A	0.00677	1.22623148350571	Q3
WASHC2C	0.02647	1.39250248360052	Q3
WASHC3	0.03226	1.32627082528343	Q3
WASHC4	0.01002	1.47513585923139	Q3
WASHC5	0.00232	1.11220375362352	Q3
WBP1	0.04559	9.86515986726589	Q5 - highly expressed
WBP2	0.00243	7.03697191732078	Q5 - highly expressed
WBP4	0.00136	1.71652288815305	Q4
WDFY1	0.00985	0.619971168739117	Q3
WDFY2	0.02212	0.0785931010888274	Q1 - lowly expressed
WDFY4	0.00464	1.30656210627296	Q3
WDHD1	0.00361	0.890432607134661	Q3
WDPCP	0.03571	0.00706389433384094	Q1 - lowly expressed
WDR1	0.00066	9.62271890665012	Q5 - highly expressed
WDR11	0.00598	1.76248798264114	Q4
WDR12	0.00098	0.598833197246681	Q2
WDR18	0.00097	4.08232876006305	Q4
WDR19	0.00615	0.178358771925516	Q1 - lowly expressed
WDR20	0.1194	0.0398196059957041	Q1 - lowly expressed
WDR26	0.00746	2.37580086588537	Q4
WDR3	0.00071	3.86051315651565	Q4
WDR33	0.00127	0.879333730046853	Q3
WDR35	0.0101	0.206531985612392	Q1 - lowly expressed
WDR36	0.0015	1.89352002435626	Q4
WDR4	0.03438	0.737567907097276	Q3
WDR41	0.00693	0.404047640710701	Q2
WDR43	0.00334	2.20779548500307	Q4
WDR45B	0.02414	1.35537357778567	Q3
WDR46	0.00076	11.3460270410955	Q5 - highly expressed
WDR48	0.00504	1.01187579939588	Q3
WDR5	0.00195	3.70002532981929	Q4
WDR54	0.00188	27.5517479417501	Q5 - highly expressed
WDR55	0.00529	2.02907146788303	Q4
WDR59	0.00615	0.645323622526058	Q3
WDR6	0.00899	6.43312948987311	Q5 - highly expressed
WDR62	0.00213	0.636651563109304	Q3
WDR70	0.0066	0.173774203248079	Q1 - lowly expressed
WDR73	0.06122	0.690158791921978	Q3
WDR74	0.00351	7.57279254386461	Q5 - highly expressed
WDR75	0.00328	4.13739208821853	Q4
WDR76	0.00267	1.4616574412953	Q3
WDR77	0.02141	9.0383418155309	Q5 - highly expressed
WDR83	0.00922	1.97789205055621	Q4
WDR90	0.02725	1.18121357408619	Q3
WDR91	0.0158	3.39815966182451	Q4
WDSUB1	0.0125	0.217574227963536	Q2
WDTC1	0.00577	0.76182243501025	Q3
WEE1	0.00297	2.34239476478878	Q4
WFDC2	0.00337	1.60935398836638	Q4
WHAMM	0.05556	0.469797348847603	Q2
WIPF1	0.01268	0.885215419652869	Q3
WIPF2	0.00813	0.183647233160582	Q1 - lowly expressed
WIPI1	0.0037	1.27329777675298	Q3
WIPI2	0.00184	2.05015241228981	Q4
WNK1	0.00113	1.36715964319979	Q3
WNT10A	0.01408	1.59995906035337	Q4
WRAP53	0.00405	1.73983105674082	Q4
WRAP73	0.00303	1.72573642770849	Q4
WRN	0.00158	0.3603494882836	Q2
WRNIP1	0.01124	0.985592736490852	Q3
WSB1	0.01178	5.27783792803792	Q5 - highly expressed
WTAP	0.00272	1.66771582342315	Q4
WWOX	0.03175	0.00580132434508057	Q1 - lowly expressed
WWP1	0.00643	0.421886194945074	Q2
XAF1	0.12073	0.975527728704196	Q3
XBP1	0.02515	24.2566797614213	Q5 - highly expressed
XKR6	0.91176	0.00734880655738723	Q1 - lowly expressed
XNDC1N	0.05882	0.023657569063244	Q1 - lowly expressed
XPA	0.03863	0.723789511179012	Q3
XPC	0.00528	2.16987558186045	Q4
XPNPEP1	0.00526	2.51003376684821	Q4
XPNPEP3	0.03226	0.116172567952969	Q1 - lowly expressed
XPO1	0.00064	7.54076092630353	Q5 - highly expressed
XPO4	0.02235	0.298440507805446	Q2
XPO5	0.00123	3.15257711263518	Q4
XPO6	0.00841	2.20013814354419	Q4
XPO7	0.0012	1.34033361902265	Q3
XPOT	0.003	5.34991825347709	Q5 - highly expressed
XRCC1	0.0025	2.54175766163585	Q4
XRCC2	0.03846	0.0793997291497259	Q1 - lowly expressed
XRCC3	0.0098	0.983269182384179	Q3
XRCC4	0.03784	0.0823211419980232	Q1 - lowly expressed
XRCC5	7e-05	11.8633632081491	Q5 - highly expressed
XRCC6	0.00046	19.0282718019164	Q5 - highly expressed
XRN1	0.00867	0.383389085498863	Q2
XRN2	0.00141	3.48250192057236	Q4
XRRA1	0.03448	0.058152469393966	Q1 - lowly expressed
XXYLT1	0.04651	0.0111541361305358	Q1 - lowly expressed
XYLT1	0.04124	0.00776223977874374	Q1 - lowly expressed
XYLT2	0.00472	0.829414767188414	Q3
YAF2	0.10667	0.118886762357982	Q1 - lowly expressed
YARS1	0.00271	5.79501737799292	Q5 - highly expressed
YARS2	0.01778	0.730533690173466	Q3
YBEY	0.00405	1.38555627277597	Q3
YBX1	0.00011	76.8587632354372	Q5 - highly expressed
YBX3	0.00939	10.1699511063689	Q5 - highly expressed
YEATS2	0.01468	0.837908052648215	Q3
YEATS4	0.00264	1.45623734826412	Q3
YIPF1	0.05941	0.846816517740658	Q3
YIPF3	0.01292	12.4069139687925	Q5 - highly expressed
YIPF4	0.00585	0.711192678889003	Q3
YJU2B	0.03185	0.623791298707147	Q3
YKT6	0.00166	5.15162768831366	Q5 - highly expressed
YLPM1	0.00274	0.988585735342807	Q3
YME1L1	0.00095	6.89345599044172	Q5 - highly expressed
YPEL3	0.01034	2.80369651657022	Q4
YTHDC1	0.00578	3.29668006628768	Q4
YTHDC2	0.00455	0.518860190479678	Q2
YTHDF1	0.01159	0.780617342385765	Q3
YWHAB	0.00247	9.27301573752745	Q5 - highly expressed
YWHAE	0.00259	6.9211160118179	Q5 - highly expressed
YWHAQ	0.00079	4.04157137176865	Q4
YY1AP1	0.01518	2.22419943679068	Q4
ZBED5	0.02105	0.0988523424419037	Q1 - lowly expressed
ZBED6	0.00148	2.28886294828318	Q4
ZBP1	0.05952	0.253913813535356	Q2
ZBTB1	0.03704	0.175603249930932	Q1 - lowly expressed
ZBTB24	0.01342	0.332685893563534	Q2
ZBTB25	0.06566	0.107736776326331	Q1 - lowly expressed
ZBTB32	0.19789	3.01363232762147	Q4
ZBTB38	0.01639	0.0768902509285982	Q1 - lowly expressed
ZBTB44	0.0354	0.13663438003602	Q1 - lowly expressed
ZBTB48	0.01316	1.61737800169395	Q4
ZBTB49	0.08333	0.0645061527687763	Q1 - lowly expressed
ZBTB7B	0.01775	0.657088433000714	Q3
ZBTB8OS	0.00768	1.52798862003832	Q4
ZC2HC1A	0.0102	0.166110844341269	Q1 - lowly expressed
ZC3H12D	0.00833	0.210466947423306	Q1 - lowly expressed
ZC3H13	0.01615	0.652664268420096	Q3
ZC3H14	0.00287	0.99106018801791	Q3
ZC3H15	0.00806	5.55762131112181	Q5 - highly expressed
ZC3H18	0.00083	1.14192976796492	Q3
ZC3H4	0.0663	0.57673261055995	Q2
ZC3H6	0.0303	0.0646027323153067	Q1 - lowly expressed
ZC3H7A	0.00403	3.48923792916775	Q4
ZC3H7B	0.00314	1.28746246909109	Q3
ZC3H8	0.03042	0.350761041193964	Q2
ZC3HAV1L	0.0566	0.364149254008221	Q2
ZC3HC1	0.00952	0.733474495109852	Q3
ZCCHC10	0.01111	0.450561185697918	Q2
ZCCHC17	0.0015	0.624054520569442	Q3
ZCCHC2	0.00913	0.211056750369272	Q1 - lowly expressed
ZCCHC4	0.00957	0.263727022636272	Q2
ZCCHC7	0.03501	0.224547324647895	Q2
ZCCHC8	0.0025	1.34777517806731	Q3
ZCWPW1	0.01163	0.255404266562888	Q2
ZDBF2	0.10526	0.03802908307883	Q1 - lowly expressed
ZDHHC11	0.1	0.00913311068010627	Q1 - lowly expressed
ZDHHC12	0.01812	8.61957092979989	Q5 - highly expressed
ZDHHC13	0.00647	0.591484119432724	Q2
ZDHHC14	0.05479	0.031098034977562	Q1 - lowly expressed
ZDHHC16	0.00767	3.96226530218116	Q4
ZDHHC17	0.05357	0.171994438038631	Q1 - lowly expressed
ZDHHC18	0.00226	1.44681247011531	Q3
ZDHHC2	0.0022	0.320062979181118	Q2
ZDHHC20	0.00939	0.234344720056258	Q2
ZDHHC21	0.06707	0.103873198979095	Q1 - lowly expressed
ZDHHC24	0.15789	0.144163590699892	Q1 - lowly expressed
ZDHHC3	0.00533	0.49147484355922	Q2
ZDHHC5	0.00116	1.58035216844411	Q4
ZDHHC6	0.03131	1.78307638644519	Q4
ZDHHC7	0.025	0.563248099290894	Q2
ZEB1	0.02766	0.0908819942605898	Q1 - lowly expressed
ZER1	0.01114	0.813094900561413	Q3
ZFAND1	0.01515	1.61668360584154	Q4
ZFAND3	0.0055	0.0815821982332488	Q1 - lowly expressed
ZFAND4	0.14925	0.126546853200586	Q1 - lowly expressed
ZFAND6	0.00132	0.564315334421756	Q2
ZFAT	0.01966	0.328168851823585	Q2
ZFC3H1	0.00157	1.62419562128791	Q4
ZFP30	0.03509	0.0324858577756277	Q1 - lowly expressed
ZFP36L1	0.0099	1.67300861080186	Q4
ZFP41	0.38462	0.0417982814582837	Q1 - lowly expressed
ZFP62	0.46667	0.179978815331346	Q1 - lowly expressed
ZFP64	0.00595	0.0800069017224581	Q1 - lowly expressed
ZFP69	0.03846	0.105958224536054	Q1 - lowly expressed
ZFP82	0.01389	0.0833312130972692	Q1 - lowly expressed
ZFP90	0.10811	0.0651862936482645	Q1 - lowly expressed
ZFP91	0.00909	1.12951626796552	Q3
ZFR	0.003	1.15800489745196	Q3
ZFYVE19	0.0073	3.4416291553105	Q4
ZFYVE27	0.01136	0.893172968175848	Q3
ZGPAT	0.0094	0.585773468811253	Q2
ZGRF1	0.02372	0.225203271667497	Q2
ZHX1-C8orf76	0.07143	0.553708301842315	Q2
ZKSCAN1	0.0082	0.235040822856628	Q2
ZKSCAN4	0.04918	0.270717616434928	Q2
ZKSCAN5	0.125	0.113448976214223	Q1 - lowly expressed
ZKSCAN7	0.02941	0.042265684492836	Q1 - lowly expressed
ZMAT2	0.00082	10.3084490080237	Q5 - highly expressed
ZMAT3	0.01429	0.160190748263043	Q1 - lowly expressed
